user_id,signup_date,country,device_type,acquisition_channel,user_type,company_size,experiment_group
U03005,2025-05-24,India,Mobile,Google Ads,Individual,1,B
U03006,2025-03-21,USA,Mobile,LinkedIn Ads,Business,360,B
U03007,2025-03-05,USA,Desktop,Organic,Business,75,A
U03008,2025-03-06,India,Desktop,Organic,Business,150,B
U03009,2025-04-30,Australia,Tablet,LinkedIn Ads,Business,282,B
U03010,2025-05-09,Australia,Tablet,Organic,Business,358,B
U03011,2025-03-24,Australia,Tablet,Direct,Business,195,A
U03012,2025-04-17,India,Mobile,LinkedIn Ads,Business,76,A
U03013,2025-04-09,UK,Tablet,Direct,Business,157,A
U03014,2025-02-06,UK,Tablet,Organic,Business,66,A
U03015,2025-05-21,USA,Desktop,Organic,Individual,1,B
U03016,2025-05-30,USA,Tablet,Direct,Business,490,B
U03017,2025-05-31,UK,Desktop,Referral,Individual,1,B
U03018,2025-03-26,Australia,Tablet,Referral,Individual,1,A
U03019,2025-01-18,USA,Tablet,Google Ads,Business,448,A
U03020,2025-03-17,UK,Mobile,Direct,Business,442,A
U03021,2025-02-20,Australia,Mobile,Organic,Business,120,B
U03022,2025-02-21,Australia,Tablet,Google Ads,Individual,1,B
U03023,2025-04-19,Australia,Tablet,LinkedIn Ads,Individual,1,B
U03024,2025-02-15,India,Mobile,Direct,Individual,1,B
U03025,2025-01-26,Australia,Mobile,Google Ads,Business,211,B
U03026,2025-06-16,Australia,Mobile,Organic,Individual,1,B
U03027,2025-02-09,Canada,Desktop,Organic,Individual,1,B
U03028,2025-04-14,UK,Desktop,Organic,Individual,1,B
U03029,2025-05-21,India,Tablet,Organic,Individual,1,A
U03030,2025-06-12,Canada,Tablet,Referral,Individual,1,B
U03031,2025-04-09,India,Mobile,Organic,Business,354,A
U03032,2025-05-03,India,Desktop,LinkedIn Ads,Business,494,A
U03033,2025-05-20,India,Tablet,Referral,Individual,1,A
U03034,2025-03-10,UK,Mobile,Google Ads,Individual,1,B
U03035,2025-03-04,USA,Desktop,LinkedIn Ads,Business,443,B
U03036,2025-02-18,Australia,Mobile,LinkedIn Ads,Individual,1,B
U03037,2025-06-07,Australia,Tablet,Google Ads,Business,62,B
U03038,2025-02-16,UK,Mobile,Organic,Business,58,B
U03039,2025-02-05,India,Tablet,LinkedIn Ads,Business,288,A
U03040,2025-01-10,Canada,Mobile,Referral,Business,330,B
U03041,2025-02-08,Canada,Desktop,Direct,Individual,1,B
U03042,2025-03-29,UK,Mobile,Google Ads,Business,477,B
U03043,2025-06-24,India,Mobile,Google Ads,Business,124,B
U03044,2025-04-12,UK,Tablet,Direct,Individual,1,A
U03045,2025-04-16,UK,Tablet,Organic,Individual,1,A
U03046,2025-02-03,USA,Desktop,Direct,Individual,1,B
U03047,2025-06-01,India,Desktop,Google Ads,Business,81,B
U03048,2025-03-21,Canada,Desktop,LinkedIn Ads,Business,143,B
U03049,2025-06-04,Canada,Mobile,Referral,Individual,1,B
U03050,2025-02-19,Australia,Desktop,LinkedIn Ads,Business,221,B
U03051,2025-05-13,Canada,Mobile,LinkedIn Ads,Business,11,B
U03052,2025-04-03,Canada,Desktop,LinkedIn Ads,Business,176,B
U03053,2025-06-02,USA,Mobile,Google Ads,Individual,1,B
U03054,2025-06-21,USA,Mobile,Referral,Individual,1,B
U03055,2025-06-19,Canada,Mobile,Google Ads,Business,445,A
U03056,2025-02-11,India,Mobile,Referral,Individual,1,B
U03057,2025-05-07,India,Desktop,Direct,Individual,1,A
U03058,2025-05-04,USA,Mobile,Organic,Business,334,A
U03059,2025-05-16,India,Mobile,Referral,Business,323,A
U03060,2025-05-26,Canada,Desktop,Referral,Business,421,B
U03061,2025-06-11,Australia,Tablet,Referral,Business,467,A
U03062,2025-03-09,India,Desktop,Organic,Individual,1,A
U03063,2025-06-20,UK,Mobile,Referral,Business,388,A
U03064,2025-03-06,Canada,Desktop,Direct,Business,32,B
U03065,2025-06-09,Canada,Mobile,Direct,Business,39,B
U03066,2025-05-17,Australia,Mobile,LinkedIn Ads,Business,424,A
U03067,2025-02-01,UK,Mobile,LinkedIn Ads,Individual,1,B
U03068,2025-03-30,UK,Desktop,Referral,Individual,1,B
U03069,2025-03-14,Australia,Mobile,Google Ads,Business,360,A
U03070,2025-05-02,Canada,Mobile,Referral,Business,373,A
U03071,2025-01-18,India,Desktop,LinkedIn Ads,Individual,1,B
U03072,2025-05-22,India,Mobile,Referral,Business,300,B
U03073,2025-06-23,India,Desktop,Organic,Individual,1,B
U03074,2025-04-15,Canada,Desktop,Organic,Individual,1,B
U03075,2025-05-07,Australia,Desktop,Direct,Individual,1,A
U03076,2025-04-30,Canada,Mobile,Direct,Business,454,A
U03077,2025-01-31,India,Mobile,LinkedIn Ads,Individual,1,A
U03078,2025-04-30,USA,Tablet,Google Ads,Individual,1,A
U03079,2025-06-28,Canada,Mobile,Organic,Individual,1,B
U03080,2025-02-11,Canada,Desktop,Google Ads,Individual,1,A
U03081,2025-02-14,Australia,Desktop,Direct,Individual,1,A
U03082,2025-05-03,UK,Desktop,Direct,Business,489,A
U03083,2025-03-18,Australia,Tablet,Direct,Individual,1,B
U03084,2025-02-07,UK,Desktop,LinkedIn Ads,Individual,1,B
U03085,2025-05-22,Australia,Tablet,Referral,Individual,1,B
U03086,2025-04-11,Canada,Mobile,LinkedIn Ads,Individual,1,B
U03087,2025-03-10,Canada,Mobile,Direct,Individual,1,A
U03088,2025-02-12,Australia,Tablet,LinkedIn Ads,Business,139,B
U03089,2025-05-17,USA,Tablet,LinkedIn Ads,Business,277,A
U03090,2025-05-11,Australia,Mobile,Google Ads,Individual,1,A
U03091,2025-04-29,UK,Tablet,Google Ads,Business,183,B
U03092,2025-01-25,USA,Tablet,LinkedIn Ads,Business,306,B
U03093,2025-01-08,India,Tablet,Referral,Individual,1,A
U03094,2025-03-06,UK,Mobile,Referral,Business,455,A
U03095,2025-05-15,UK,Mobile,Google Ads,Individual,1,A
U03096,2025-01-24,USA,Tablet,Organic,Business,375,B
U03097,2025-05-15,Australia,Mobile,Referral,Individual,1,B
U03098,2025-06-27,UK,Desktop,LinkedIn Ads,Individual,1,A
U03099,2025-03-24,USA,Mobile,Organic,Business,352,B
U03100,2025-04-04,USA,Mobile,Google Ads,Individual,1,A
U03101,2025-03-14,UK,Mobile,Referral,Individual,1,A
U03102,2025-03-20,Australia,Desktop,Direct,Individual,1,A
U03103,2025-05-26,Canada,Desktop,Direct,Business,51,A
U03104,2025-05-21,UK,Mobile,Organic,Individual,1,A
U03105,2025-01-30,Australia,Desktop,Referral,Business,261,B
U03106,2025-02-02,USA,Mobile,Direct,Business,5,A
U03107,2025-06-20,UK,Mobile,Direct,Individual,1,A
U03108,2025-05-16,Australia,Tablet,Organic,Individual,1,A
U03109,2025-06-06,USA,Tablet,Google Ads,Business,143,B
U03110,2025-04-01,USA,Tablet,LinkedIn Ads,Individual,1,A
U03111,2025-03-26,Canada,Tablet,Referral,Individual,1,A
U03112,2025-03-08,USA,Desktop,Google Ads,Business,400,B
U03113,2025-04-19,USA,Tablet,Organic,Individual,1,A
U03114,2025-04-01,Australia,Mobile,LinkedIn Ads,Business,451,B
U03115,2025-02-16,India,Mobile,Google Ads,Business,126,A
U03116,2025-03-21,USA,Desktop,LinkedIn Ads,Individual,1,B
U03117,2025-06-08,India,Desktop,Organic,Individual,1,A
U03118,2025-02-13,Canada,Desktop,Organic,Individual,1,A
U03119,2025-04-15,UK,Desktop,Google Ads,Business,289,B
U03120,2025-05-22,USA,Tablet,Organic,Individual,1,B
U03121,2025-01-11,Australia,Tablet,Google Ads,Individual,1,A
U03122,2025-04-23,USA,Desktop,Google Ads,Individual,1,B
U03123,2025-01-07,India,Desktop,Organic,Individual,1,A
U03124,2025-03-15,UK,Mobile,LinkedIn Ads,Individual,1,B
U03125,2025-03-31,USA,Mobile,Referral,Business,444,A
U03126,2025-04-06,Australia,Mobile,LinkedIn Ads,Individual,1,B
U03127,2025-03-09,Australia,Mobile,Google Ads,Individual,1,B
U03128,2025-03-30,Canada,Desktop,Direct,Business,8,A
U03129,2025-01-12,Australia,Tablet,Organic,Business,356,B
U03130,2025-06-12,Canada,Tablet,Google Ads,Business,283,B
U03131,2025-05-31,Canada,Mobile,Referral,Business,246,A
U03132,2025-05-12,USA,Tablet,Organic,Business,297,B
U03133,2025-03-29,India,Tablet,Referral,Individual,1,B
U03134,2025-06-13,Canada,Tablet,Referral,Individual,1,B
U03135,2025-03-10,Australia,Tablet,Referral,Business,294,A
U03136,2025-01-20,Australia,Tablet,LinkedIn Ads,Business,86,A
U03137,2025-05-17,Australia,Tablet,LinkedIn Ads,Individual,1,B
U03138,2025-05-02,India,Mobile,LinkedIn Ads,Business,265,B
U03139,2025-05-06,Australia,Tablet,LinkedIn Ads,Business,258,A
U03140,2025-04-07,Canada,Desktop,Organic,Individual,1,A
U03141,2025-01-26,UK,Desktop,Google Ads,Business,69,B
U03142,2025-04-09,USA,Mobile,Google Ads,Business,388,B
U03143,2025-02-20,India,Tablet,Direct,Individual,1,B
U03144,2025-02-23,UK,Tablet,LinkedIn Ads,Business,407,B
U03145,2025-02-27,Australia,Tablet,LinkedIn Ads,Individual,1,A
U03146,2025-05-08,UK,Tablet,Direct,Individual,1,B
U03147,2025-04-18,UK,Mobile,Direct,Individual,1,A
U03148,2025-03-04,India,Tablet,LinkedIn Ads,Individual,1,A
U03149,2025-06-10,Canada,Tablet,Organic,Individual,1,A
U03150,2025-05-07,India,Tablet,Organic,Business,138,B
U03151,2025-04-29,India,Mobile,Direct,Individual,1,A
U03152,2025-04-28,Canada,Mobile,Organic,Individual,1,A
U03153,2025-03-09,Canada,Mobile,LinkedIn Ads,Individual,1,A
U03154,2025-05-08,USA,Mobile,Organic,Business,480,A
U03155,2025-01-20,Canada,Desktop,Referral,Individual,1,B
U03156,2025-04-12,Canada,Desktop,Organic,Individual,1,A
U03157,2025-03-03,USA,Tablet,Referral,Business,206,B
U03158,2025-03-11,UK,Mobile,Organic,Business,315,A
U03159,2025-04-10,Canada,Tablet,Direct,Business,374,A
U03160,2025-04-08,Canada,Mobile,Google Ads,Individual,1,B
U03161,2025-02-23,USA,Mobile,Google Ads,Business,25,B
U03162,2025-04-05,India,Tablet,Referral,Business,376,A
U03163,2025-06-09,Canada,Mobile,LinkedIn Ads,Individual,1,A
U03164,2025-01-04,Canada,Mobile,Organic,Business,228,A
U03165,2025-04-17,India,Mobile,Referral,Individual,1,B
U03166,2025-02-06,UK,Tablet,Google Ads,Business,250,B
U03167,2025-02-15,UK,Mobile,Direct,Individual,1,A
U03168,2025-06-26,UK,Mobile,Organic,Business,261,B
U03169,2025-01-31,India,Mobile,Referral,Individual,1,B
U03170,2025-05-23,USA,Desktop,Organic,Individual,1,A
U03171,2025-03-28,USA,Desktop,Referral,Individual,1,A
U03172,2025-05-13,Canada,Desktop,LinkedIn Ads,Individual,1,B
U03173,2025-04-23,Australia,Tablet,Organic,Business,241,B
U03174,2025-01-28,USA,Tablet,Google Ads,Individual,1,B
U03175,2025-06-12,Canada,Mobile,LinkedIn Ads,Business,433,A
U03176,2025-03-02,India,Mobile,Organic,Individual,1,B
U03177,2025-03-11,UK,Desktop,Referral,Business,155,B
U03178,2025-05-27,Australia,Tablet,LinkedIn Ads,Individual,1,B
U03179,2025-05-22,UK,Tablet,LinkedIn Ads,Business,407,A
U03180,2025-06-05,Canada,Desktop,Organic,Individual,1,B
U03181,2025-01-26,Australia,Desktop,Direct,Individual,1,A
U03182,2025-03-09,Canada,Tablet,LinkedIn Ads,Individual,1,A
U03183,2025-06-24,Canada,Mobile,LinkedIn Ads,Individual,1,A
U03184,2025-01-30,Canada,Desktop,Google Ads,Individual,1,B
U03185,2025-04-10,Australia,Mobile,Organic,Individual,1,A
U03186,2025-01-20,Canada,Tablet,Organic,Business,263,A
U03187,2025-04-24,Canada,Desktop,Referral,Individual,1,A
U03188,2025-01-29,India,Tablet,Organic,Business,496,A
U03189,2025-02-04,Canada,Mobile,Direct,Individual,1,B
U03190,2025-03-02,USA,Mobile,LinkedIn Ads,Individual,1,B
U03191,2025-02-04,UK,Tablet,Organic,Business,308,A
U03192,2025-04-24,Canada,Desktop,Direct,Business,286,A
U03193,2025-02-10,Canada,Tablet,Organic,Business,452,B
U03194,2025-06-19,USA,Mobile,Google Ads,Individual,1,B
U03195,2025-02-05,USA,Mobile,Google Ads,Business,383,B
U03196,2025-05-18,Canada,Mobile,LinkedIn Ads,Business,257,B
U03197,2025-05-25,UK,Desktop,Google Ads,Business,141,B
U03198,2025-02-12,Canada,Desktop,Direct,Individual,1,A
U03199,2025-06-25,USA,Tablet,Organic,Business,333,A
U03200,2025-04-02,USA,Desktop,LinkedIn Ads,Business,44,A
U03201,2025-06-24,Canada,Mobile,Direct,Business,346,A
U03202,2025-05-24,USA,Mobile,Organic,Business,288,A
U03203,2025-04-25,USA,Mobile,Referral,Individual,1,B
U03204,2025-01-20,India,Mobile,Google Ads,Business,314,B
U03205,2025-04-03,India,Mobile,LinkedIn Ads,Business,113,A
U03206,2025-02-26,USA,Mobile,Organic,Business,233,B
U03207,2025-01-25,UK,Desktop,Referral,Business,11,B
U03208,2025-03-19,UK,Desktop,Referral,Business,4,B
U03209,2025-04-09,Australia,Tablet,Organic,Individual,1,A
U03210,2025-03-26,Australia,Tablet,LinkedIn Ads,Business,338,B
U03211,2025-04-07,India,Tablet,Google Ads,Individual,1,B
U03212,2025-02-20,India,Mobile,Google Ads,Individual,1,A
U03213,2025-05-29,USA,Mobile,Organic,Individual,1,B
U03214,2025-05-17,USA,Desktop,Organic,Individual,1,B
U03215,2025-05-28,Australia,Mobile,Referral,Business,387,A
U03216,2025-04-27,UK,Tablet,LinkedIn Ads,Individual,1,B
U03217,2025-03-16,India,Desktop,LinkedIn Ads,Business,19,B
U03218,2025-03-23,Canada,Desktop,Google Ads,Business,197,B
U03219,2025-02-22,Australia,Desktop,LinkedIn Ads,Business,332,B
U03220,2025-06-18,Australia,Desktop,Direct,Business,396,B
U03221,2025-01-08,India,Mobile,LinkedIn Ads,Business,308,B
U03222,2025-04-23,India,Tablet,Direct,Business,358,A
U03223,2025-02-14,USA,Desktop,Referral,Business,481,A
U03224,2025-05-19,USA,Mobile,Google Ads,Business,393,B
U03225,2025-01-15,Canada,Tablet,Organic,Individual,1,B
U03226,2025-05-08,Canada,Tablet,Organic,Business,5,B
U03227,2025-03-01,Australia,Tablet,Referral,Individual,1,B
U03228,2025-06-25,India,Mobile,Organic,Business,345,B
U03229,2025-01-31,Canada,Desktop,LinkedIn Ads,Business,283,B
U03230,2025-04-17,Canada,Desktop,Referral,Business,26,A
U03231,2025-03-24,UK,Mobile,Google Ads,Individual,1,B
U03232,2025-02-17,UK,Mobile,LinkedIn Ads,Individual,1,A
U03233,2025-05-23,India,Tablet,Direct,Business,64,A
U03234,2025-05-19,Australia,Desktop,Organic,Business,462,A
U03235,2025-05-21,Canada,Tablet,Referral,Individual,1,A
U03236,2025-05-09,Australia,Desktop,Organic,Business,248,B
U03237,2025-03-11,Australia,Tablet,Google Ads,Individual,1,B
U03238,2025-03-24,Australia,Mobile,Direct,Business,250,A
U03239,2025-05-31,Australia,Mobile,Direct,Business,130,A
U03240,2025-01-04,Canada,Mobile,Referral,Business,457,A
U03241,2025-04-19,Australia,Mobile,Direct,Business,449,A
U03242,2025-02-21,USA,Tablet,Organic,Business,270,B
U03243,2025-01-13,USA,Mobile,Google Ads,Individual,1,A
U03244,2025-04-14,Canada,Desktop,LinkedIn Ads,Business,378,A
U03245,2025-05-09,Australia,Tablet,Google Ads,Business,109,A
U03246,2025-06-10,UK,Desktop,Direct,Individual,1,A
U03247,2025-01-24,Canada,Mobile,Referral,Business,269,B
U03248,2025-05-11,India,Mobile,LinkedIn Ads,Individual,1,B
U03249,2025-02-01,Canada,Tablet,Google Ads,Business,428,A
U03250,2025-04-17,Canada,Mobile,Google Ads,Individual,1,A
U03251,2025-04-02,Australia,Tablet,Referral,Business,147,A
U03252,2025-02-15,UK,Tablet,Organic,Individual,1,A
U03253,2025-06-02,UK,Tablet,Google Ads,Individual,1,A
U03254,2025-06-09,USA,Tablet,Google Ads,Business,42,B
U03255,2025-06-14,Canada,Tablet,Organic,Business,124,B
U03256,2025-06-11,UK,Mobile,LinkedIn Ads,Business,58,A
U03257,2025-06-06,Australia,Tablet,LinkedIn Ads,Individual,1,A
U03258,2025-01-28,India,Tablet,Google Ads,Business,151,B
U03259,2025-02-22,India,Mobile,Google Ads,Individual,1,B
U03260,2025-01-06,UK,Tablet,Google Ads,Individual,1,A
U03261,2025-05-31,USA,Desktop,Direct,Individual,1,B
U03262,2025-01-05,Australia,Tablet,LinkedIn Ads,Business,149,A
U03263,2025-02-16,Australia,Mobile,Referral,Individual,1,B
U03264,2025-01-12,Australia,Mobile,Direct,Business,5,B
U03265,2025-05-25,USA,Tablet,LinkedIn Ads,Individual,1,B
U03266,2025-03-09,USA,Desktop,Direct,Business,308,A
U03267,2025-01-16,Australia,Desktop,Referral,Business,39,A
U03268,2025-04-10,USA,Tablet,Google Ads,Business,427,A
U03269,2025-04-16,USA,Tablet,Organic,Individual,1,A
U03270,2025-05-31,Australia,Desktop,LinkedIn Ads,Business,317,A
U03271,2025-02-19,Australia,Tablet,Direct,Individual,1,A
U03272,2025-05-29,USA,Tablet,Google Ads,Individual,1,B
U03273,2025-01-22,India,Tablet,Organic,Individual,1,B
U03274,2025-01-05,Australia,Tablet,LinkedIn Ads,Business,500,A
U03275,2025-04-23,UK,Tablet,Organic,Business,445,A
U03276,2025-03-11,Canada,Mobile,Direct,Individual,1,A
U03277,2025-01-22,Australia,Desktop,LinkedIn Ads,Business,470,B
U03278,2025-03-03,India,Tablet,Organic,Business,223,B
U03279,2025-06-12,Australia,Tablet,Referral,Business,170,A
U03280,2025-03-23,Canada,Desktop,LinkedIn Ads,Business,23,A
U03281,2025-06-07,USA,Desktop,Referral,Business,332,B
U03282,2025-06-09,Australia,Mobile,Organic,Individual,1,B
U03283,2025-03-09,USA,Mobile,LinkedIn Ads,Individual,1,A
U03284,2025-06-07,USA,Desktop,Organic,Individual,1,A
U03285,2025-04-22,UK,Mobile,Direct,Business,346,A
U03286,2025-05-21,UK,Tablet,Organic,Business,449,B
U03287,2025-01-01,India,Desktop,Referral,Business,44,A
U03288,2025-03-27,USA,Mobile,Google Ads,Business,194,B
U03289,2025-05-21,UK,Mobile,LinkedIn Ads,Business,156,B
U03290,2025-03-05,India,Tablet,LinkedIn Ads,Individual,1,B
U03291,2025-01-05,Australia,Tablet,Organic,Individual,1,B
U03292,2025-03-09,India,Desktop,Referral,Individual,1,A
U03293,2025-02-27,India,Tablet,LinkedIn Ads,Business,312,A
U03294,2025-04-01,Australia,Mobile,Direct,Business,419,A
U03295,2025-05-03,USA,Desktop,LinkedIn Ads,Individual,1,A
U03296,2025-02-27,Canada,Mobile,LinkedIn Ads,Business,398,B
U03297,2025-02-05,USA,Tablet,Organic,Business,240,B
U03298,2025-01-18,India,Desktop,Organic,Individual,1,B
U03299,2025-03-06,UK,Tablet,Referral,Individual,1,B
U03300,2025-05-13,Canada,Desktop,Organic,Business,450,B
U03301,2025-06-04,India,Mobile,Referral,Individual,1,A
U03302,2025-05-29,UK,Tablet,Google Ads,Business,157,A
U03303,2025-03-10,Canada,Tablet,Referral,Individual,1,B
U03304,2025-01-04,Australia,Mobile,Organic,Business,352,A
U03305,2025-01-04,UK,Mobile,Referral,Individual,1,A
U03306,2025-06-23,UK,Desktop,Referral,Business,79,B
U03307,2025-02-28,UK,Mobile,Direct,Business,18,A
U03308,2025-02-10,USA,Mobile,LinkedIn Ads,Business,292,B
U03309,2025-06-27,India,Tablet,Organic,Business,402,B
U03310,2025-02-20,India,Desktop,Direct,Business,110,B
U03311,2025-05-29,India,Desktop,Referral,Business,91,B
U03312,2025-05-31,Australia,Desktop,Referral,Business,309,A
U03313,2025-04-04,USA,Tablet,Google Ads,Business,88,A
U03314,2025-04-11,Canada,Mobile,Referral,Business,204,A
U03315,2025-02-14,Canada,Tablet,Organic,Individual,1,A
U03316,2025-04-28,UK,Mobile,Google Ads,Business,366,B
U03317,2025-02-24,USA,Desktop,Google Ads,Individual,1,A
U03318,2025-03-29,Australia,Desktop,Referral,Individual,1,A
U03319,2025-06-18,India,Mobile,Organic,Business,11,B
U03320,2025-02-24,USA,Mobile,Direct,Individual,1,B
U03321,2025-06-28,USA,Tablet,Direct,Individual,1,A
U03322,2025-01-01,Canada,Desktop,Direct,Business,163,B
U03323,2025-03-01,Canada,Tablet,Google Ads,Business,223,A
U03324,2025-06-23,UK,Desktop,Google Ads,Individual,1,A
U03325,2025-03-19,UK,Desktop,LinkedIn Ads,Individual,1,A
U03326,2025-06-30,Australia,Mobile,Referral,Business,339,B
U03327,2025-05-12,Canada,Desktop,Organic,Business,241,B
U03328,2025-05-28,UK,Desktop,LinkedIn Ads,Individual,1,B
U03329,2025-03-30,UK,Desktop,LinkedIn Ads,Business,288,B
U03330,2025-03-05,Canada,Mobile,Referral,Individual,1,B
U03331,2025-04-03,USA,Tablet,Google Ads,Business,390,A
U03332,2025-05-29,Australia,Tablet,Direct,Individual,1,A
U03333,2025-01-17,Australia,Tablet,Organic,Individual,1,A
U03334,2025-02-09,India,Mobile,LinkedIn Ads,Individual,1,A
U03335,2025-02-20,Australia,Tablet,Direct,Individual,1,B
U03336,2025-01-11,USA,Tablet,LinkedIn Ads,Individual,1,A
U03337,2025-05-29,Canada,Desktop,Direct,Business,420,A
U03338,2025-02-27,Australia,Desktop,Referral,Individual,1,B
U03339,2025-03-22,USA,Tablet,Referral,Business,268,A
U03340,2025-04-15,Canada,Tablet,Direct,Individual,1,A
U03341,2025-01-27,UK,Mobile,Referral,Business,240,B
U03342,2025-04-28,India,Mobile,Direct,Business,364,B
U03343,2025-02-05,India,Mobile,Direct,Business,149,B
U03344,2025-01-25,Australia,Mobile,Organic,Business,99,B
U03345,2025-03-02,UK,Desktop,Referral,Individual,1,A
U03346,2025-02-19,Australia,Tablet,Direct,Individual,1,A
U03347,2025-05-28,USA,Mobile,Organic,Business,341,A
U03348,2025-01-11,USA,Tablet,Google Ads,Individual,1,A
U03349,2025-02-22,UK,Mobile,LinkedIn Ads,Individual,1,B
U03350,2025-02-11,UK,Mobile,Direct,Business,329,A
U03351,2025-03-21,USA,Tablet,Referral,Individual,1,B
U03352,2025-01-21,India,Mobile,LinkedIn Ads,Business,453,A
U03353,2025-05-31,Australia,Mobile,Organic,Business,47,A
U03354,2025-06-12,Canada,Tablet,Direct,Business,191,B
U03355,2025-02-24,USA,Mobile,Google Ads,Individual,1,A
U03356,2025-05-25,India,Mobile,Organic,Business,479,B
U03357,2025-04-24,Australia,Desktop,LinkedIn Ads,Business,90,A
U03358,2025-06-22,UK,Tablet,Google Ads,Business,280,B
U03359,2025-06-09,UK,Tablet,Referral,Business,137,A
U03360,2025-05-19,Australia,Tablet,Referral,Individual,1,A
U03361,2025-04-05,USA,Tablet,Direct,Individual,1,A
U03362,2025-06-11,USA,Mobile,LinkedIn Ads,Individual,1,A
U03363,2025-02-22,Canada,Tablet,Direct,Individual,1,B
U03364,2025-01-03,UK,Mobile,Organic,Business,474,B
U03365,2025-04-17,Canada,Mobile,LinkedIn Ads,Business,33,A
U03366,2025-05-11,USA,Desktop,Referral,Business,51,B
U03367,2025-05-10,India,Mobile,Organic,Individual,1,B
U03368,2025-06-12,India,Mobile,LinkedIn Ads,Individual,1,A
U03369,2025-03-05,USA,Mobile,Google Ads,Individual,1,B
U03370,2025-02-08,Australia,Mobile,Direct,Business,466,B
U03371,2025-02-16,Australia,Mobile,Direct,Business,453,B
U03372,2025-03-31,Australia,Mobile,Organic,Individual,1,A
U03373,2025-06-15,Canada,Mobile,Organic,Business,477,A
U03374,2025-03-03,UK,Desktop,Referral,Business,337,B
U03375,2025-06-27,USA,Mobile,Google Ads,Individual,1,B
U03376,2025-04-12,Australia,Mobile,Organic,Individual,1,B
U03377,2025-03-06,USA,Mobile,Google Ads,Business,283,B
U03378,2025-02-12,Canada,Mobile,Organic,Individual,1,A
U03379,2025-02-01,Canada,Desktop,Direct,Individual,1,B
