event_id,user_id,event_date,funnel_stage
E011289,U03009,2025-05-01,Email Verified
E011290,U03009,2025-05-05,Trial Started
E011291,U03009,2025-05-06,Feature Used
E011292,U03009,2025-05-06,Subscription Purchased
E011293,U03010,2025-05-12,Signup
E011294,U03011,2025-03-25,Signup
E011295,U03011,2025-03-26,Email Verified
E011296,U03011,2025-03-31,Trial Started
E011297,U03011,2025-03-31,Feature Used
E011298,U03012,2025-04-20,Signup
E011299,U03012,2025-04-23,Email Verified
E011300,U03013,2025-04-09,Signup
E011301,U03013,2025-04-15,Email Verified
E011302,U03013,2025-04-13,Trial Started
E011303,U03014,2025-02-06,Signup
E011304,U03014,2025-02-12,Email Verified
E011305,U03014,2025-02-11,Trial Started
E011306,U03015,2025-05-21,Signup
E011307,U03015,2025-05-24,Email Verified
E011308,U03015,2025-05-28,Trial Started
E011309,U03015,2025-05-27,Feature Used
E011310,U03015,2025-05-28,Subscription Purchased
E011311,U03016,2025-05-30,Signup
E011312,U03016,2025-06-02,Email Verified
E011313,U03016,2025-06-05,Trial Started
E011314,U03017,2025-06-04,Signup
E011315,U03017,2025-06-02,Email Verified
E011316,U03017,2025-06-04,Trial Started
E011317,U03017,2025-06-06,Feature Used
E011318,U03017,2025-06-07,Subscription Purchased
E011319,U03018,2025-03-26,Signup
E011320,U03018,2025-03-29,Email Verified
E011321,U03018,2025-03-29,Trial Started
E011322,U03019,2025-01-23,Signup
E011323,U03020,2025-03-22,Signup
E011324,U03020,2025-03-22,Email Verified
E011325,U03020,2025-03-19,Trial Started
E011326,U03020,2025-03-24,Feature Used
E011327,U03020,2025-03-21,Subscription Purchased
E011328,U03020,2025-03-24,Retained 30 Days
E011329,U03021,2025-02-22,Signup
E011330,U03021,2025-02-25,Email Verified
E011331,U03022,2025-02-26,Signup
E011332,U03022,2025-02-24,Email Verified
E011333,U03022,2025-02-26,Trial Started
E011334,U03023,2025-04-24,Signup
E011335,U03023,2025-04-22,Email Verified
E011336,U03023,2025-04-26,Trial Started
E011337,U03023,2025-04-22,Feature Used
E011338,U03023,2025-04-25,Subscription Purchased
E011339,U03024,2025-02-17,Signup
E011340,U03024,2025-02-18,Email Verified
E011341,U03024,2025-02-20,Trial Started
E011342,U03025,2025-01-26,Signup
E011343,U03026,2025-06-19,Signup
E011344,U03026,2025-06-22,Email Verified
E011345,U03026,2025-06-18,Trial Started
E011346,U03027,2025-02-14,Signup
E011347,U03027,2025-02-14,Email Verified
E011348,U03027,2025-02-13,Trial Started
E011349,U03027,2025-02-13,Feature Used
E011350,U03027,2025-02-16,Subscription Purchased
E011351,U03027,2025-02-14,Retained 30 Days
E011352,U03028,2025-04-15,Signup
E011353,U03028,2025-04-20,Email Verified
E011354,U03028,2025-04-17,Trial Started
E011355,U03028,2025-04-17,Feature Used
E011356,U03028,2025-04-20,Subscription Purchased
E011357,U03029,2025-05-25,Signup
E011358,U03029,2025-05-25,Email Verified
E011359,U03029,2025-05-27,Trial Started
E011360,U03029,2025-05-24,Feature Used
E011361,U03029,2025-05-30,Subscription Purchased
E011362,U03030,2025-06-15,Signup
E011363,U03030,2025-06-15,Email Verified
E011364,U03030,2025-06-18,Trial Started
E011365,U03030,2025-06-15,Feature Used
E011366,U03030,2025-06-19,Subscription Purchased
E011367,U03031,2025-04-14,Signup
E011368,U03031,2025-04-13,Email Verified
E011369,U03032,2025-05-05,Signup
E011370,U03032,2025-05-08,Email Verified
E011371,U03032,2025-05-05,Trial Started
E011372,U03033,2025-05-20,Signup
E011373,U03033,2025-05-25,Email Verified
E011374,U03033,2025-05-26,Trial Started
E011375,U03033,2025-05-28,Feature Used
E011376,U03033,2025-05-26,Subscription Purchased
E011377,U03033,2025-05-26,Retained 30 Days
E011378,U03034,2025-03-15,Signup
E011379,U03035,2025-03-09,Signup
E011380,U03035,2025-03-06,Email Verified
E011381,U03036,2025-02-18,Signup
E011382,U03036,2025-02-19,Email Verified
E011383,U03037,2025-06-12,Signup
E011384,U03037,2025-06-08,Email Verified
E011385,U03037,2025-06-11,Trial Started
E011386,U03038,2025-02-20,Signup
E011387,U03038,2025-02-22,Email Verified
E011388,U03038,2025-02-20,Trial Started
E011389,U03038,2025-02-20,Feature Used
E011390,U03038,2025-02-21,Subscription Purchased
E011391,U03038,2025-02-26,Retained 30 Days
E011392,U03039,2025-02-09,Signup
E011393,U03040,2025-01-13,Signup
E011394,U03040,2025-01-14,Email Verified
E011395,U03040,2025-01-14,Trial Started
E011396,U03040,2025-01-18,Feature Used
E011397,U03041,2025-02-11,Signup
E011398,U03041,2025-02-10,Email Verified
E011399,U03042,2025-04-02,Signup
E011400,U03042,2025-03-30,Email Verified
E011401,U03042,2025-04-05,Trial Started
E011402,U03042,2025-04-03,Feature Used
E011403,U03042,2025-04-06,Subscription Purchased
E011404,U03042,2025-04-05,Retained 30 Days
E011405,U03043,2025-06-26,Signup
E011406,U03044,2025-04-14,Signup
E011407,U03044,2025-04-13,Email Verified
E011408,U03044,2025-04-15,Trial Started
E011409,U03045,2025-04-16,Signup
E011410,U03045,2025-04-19,Email Verified
E011411,U03045,2025-04-21,Trial Started
E011412,U03045,2025-04-19,Feature Used
E011413,U03045,2025-04-22,Subscription Purchased
E011414,U03046,2025-02-03,Signup
E011415,U03046,2025-02-08,Email Verified
E011416,U03046,2025-02-08,Trial Started
E011417,U03046,2025-02-10,Feature Used
E011418,U03046,2025-02-10,Subscription Purchased
E011419,U03047,2025-06-06,Signup
E011420,U03047,2025-06-02,Email Verified
E011421,U03047,2025-06-04,Trial Started
E011422,U03048,2025-03-25,Signup
E011423,U03048,2025-03-22,Email Verified
E011424,U03048,2025-03-24,Trial Started
E011425,U03049,2025-06-09,Signup
E011426,U03049,2025-06-08,Email Verified
E011427,U03049,2025-06-06,Trial Started
E011428,U03050,2025-02-21,Signup
E011429,U03050,2025-02-22,Email Verified
E011430,U03051,2025-05-15,Signup
E011431,U03051,2025-05-17,Email Verified
E011432,U03052,2025-04-06,Signup
E011433,U03052,2025-04-08,Email Verified
E011434,U03052,2025-04-05,Trial Started
E011435,U03052,2025-04-06,Feature Used
E011436,U03053,2025-06-02,Signup
E011437,U03053,2025-06-08,Email Verified
E011438,U03054,2025-06-23,Signup
E011439,U03054,2025-06-22,Email Verified
E011440,U03055,2025-06-19,Signup
E011441,U03055,2025-06-22,Email Verified
E011442,U03055,2025-06-23,Trial Started
E011443,U03055,2025-06-23,Feature Used
E011444,U03055,2025-06-26,Subscription Purchased
E011445,U03056,2025-02-14,Signup
E011446,U03056,2025-02-12,Email Verified
E011447,U03056,2025-02-18,Trial Started
E011448,U03056,2025-02-19,Feature Used
E011449,U03056,2025-02-18,Subscription Purchased
E011450,U03056,2025-02-16,Retained 30 Days
E011451,U03057,2025-05-11,Signup
E011452,U03057,2025-05-11,Email Verified
E011453,U03057,2025-05-12,Trial Started
E011454,U03057,2025-05-10,Feature Used
E011455,U03057,2025-05-11,Subscription Purchased
E011456,U03058,2025-05-09,Signup
E011457,U03059,2025-05-20,Signup
E011458,U03060,2025-05-27,Signup
E011459,U03060,2025-05-27,Email Verified
E011460,U03060,2025-05-28,Trial Started
E011461,U03060,2025-06-02,Feature Used
E011462,U03060,2025-06-04,Subscription Purchased
E011463,U03060,2025-06-03,Retained 30 Days
E011464,U03061,2025-06-13,Signup
E011465,U03061,2025-06-16,Email Verified
E011466,U03062,2025-03-10,Signup
E011467,U03063,2025-06-24,Signup
E011468,U03063,2025-06-25,Email Verified
E011469,U03063,2025-06-25,Trial Started
E011470,U03063,2025-06-28,Feature Used
E011471,U03064,2025-03-08,Signup
E011472,U03064,2025-03-10,Email Verified
E011473,U03064,2025-03-09,Trial Started
E011474,U03064,2025-03-14,Feature Used
E011475,U03064,2025-03-12,Subscription Purchased
E011476,U03065,2025-06-12,Signup
E011477,U03065,2025-06-11,Email Verified
E011478,U03065,2025-06-16,Trial Started
E011479,U03065,2025-06-14,Feature Used
E011480,U03065,2025-06-18,Subscription Purchased
E011481,U03066,2025-05-17,Signup
E011482,U03066,2025-05-20,Email Verified
E011483,U03067,2025-02-06,Signup
E011484,U03068,2025-04-04,Signup
E011485,U03068,2025-04-05,Email Verified
E011486,U03068,2025-04-06,Trial Started
E011487,U03068,2025-04-05,Feature Used
E011488,U03068,2025-04-04,Subscription Purchased
E011489,U03068,2025-04-04,Retained 30 Days
E011490,U03069,2025-03-15,Signup
E011491,U03069,2025-03-19,Email Verified
E011492,U03070,2025-05-05,Signup
E011493,U03070,2025-05-05,Email Verified
E011494,U03070,2025-05-05,Trial Started
E011495,U03070,2025-05-10,Feature Used
E011496,U03070,2025-05-09,Subscription Purchased
E011497,U03071,2025-01-18,Signup
E011498,U03071,2025-01-20,Email Verified
E011499,U03071,2025-01-21,Trial Started
E011500,U03071,2025-01-25,Feature Used
E011501,U03071,2025-01-22,Subscription Purchased
E011502,U03072,2025-05-24,Signup
E011503,U03072,2025-05-27,Email Verified
E011504,U03072,2025-05-26,Trial Started
E011505,U03072,2025-05-28,Feature Used
E011506,U03072,2025-05-28,Subscription Purchased
E011507,U03073,2025-06-23,Signup
E011508,U03073,2025-06-25,Email Verified
E011509,U03073,2025-06-25,Trial Started
E011510,U03074,2025-04-20,Signup
E011511,U03074,2025-04-21,Email Verified
E011512,U03075,2025-05-08,Signup
E011513,U03075,2025-05-12,Email Verified
E011514,U03075,2025-05-12,Trial Started
E011515,U03075,2025-05-10,Feature Used
E011516,U03076,2025-05-05,Signup
E011517,U03076,2025-05-04,Email Verified
E011518,U03076,2025-05-04,Trial Started
E011519,U03076,2025-05-03,Feature Used
E011520,U03076,2025-05-09,Subscription Purchased
E011521,U03076,2025-05-08,Retained 30 Days
E011522,U03077,2025-02-01,Signup
E011523,U03077,2025-02-01,Email Verified
E011524,U03077,2025-02-06,Trial Started
E011525,U03077,2025-02-06,Feature Used
E011526,U03077,2025-02-05,Subscription Purchased
E011527,U03077,2025-02-09,Retained 30 Days
E011528,U03078,2025-05-03,Signup
E011529,U03079,2025-06-30,Signup
E011530,U03079,2025-07-02,Email Verified
E011531,U03080,2025-02-11,Signup
E011532,U03080,2025-02-15,Email Verified
E011533,U03080,2025-02-16,Trial Started
E011534,U03080,2025-02-19,Feature Used
E011535,U03080,2025-02-15,Subscription Purchased
E011536,U03080,2025-02-17,Retained 30 Days
E011537,U03081,2025-02-17,Signup
E011538,U03081,2025-02-19,Email Verified
E011539,U03081,2025-02-21,Trial Started
E011540,U03081,2025-02-21,Feature Used
E011541,U03081,2025-02-21,Subscription Purchased
E011542,U03082,2025-05-03,Signup
E011543,U03082,2025-05-04,Email Verified
E011544,U03082,2025-05-05,Trial Started
E011545,U03082,2025-05-09,Feature Used
E011546,U03082,2025-05-08,Subscription Purchased
E011547,U03082,2025-05-08,Retained 30 Days
E011548,U03083,2025-03-23,Signup
E011549,U03083,2025-03-23,Email Verified
E011550,U03084,2025-02-12,Signup
E011551,U03084,2025-02-10,Email Verified
E011552,U03084,2025-02-11,Trial Started
E011553,U03084,2025-02-10,Feature Used
E011554,U03085,2025-05-23,Signup
E011555,U03085,2025-05-25,Email Verified
E011556,U03085,2025-05-26,Trial Started
E011557,U03085,2025-05-28,Feature Used
E011558,U03085,2025-05-31,Subscription Purchased
E011559,U03086,2025-04-11,Signup
E011560,U03086,2025-04-14,Email Verified
E011561,U03086,2025-04-14,Trial Started
E011562,U03086,2025-04-14,Feature Used
E011563,U03086,2025-04-19,Subscription Purchased
E011564,U03087,2025-03-10,Signup
E011565,U03087,2025-03-15,Email Verified
E011566,U03087,2025-03-16,Trial Started
E011567,U03088,2025-02-14,Signup
E011568,U03089,2025-05-17,Signup
E011569,U03089,2025-05-21,Email Verified
E011570,U03089,2025-05-24,Trial Started
E011571,U03089,2025-05-25,Feature Used
E011572,U03090,2025-05-11,Signup
E011573,U03090,2025-05-12,Email Verified
E011574,U03091,2025-04-29,Signup
E011575,U03091,2025-05-04,Email Verified
E011576,U03091,2025-05-06,Trial Started
E011577,U03091,2025-05-03,Feature Used
E011578,U03092,2025-01-30,Signup
E011579,U03092,2025-01-30,Email Verified
E011580,U03092,2025-01-29,Trial Started
E011581,U03092,2025-01-29,Feature Used
E011582,U03092,2025-02-03,Subscription Purchased
E011583,U03092,2025-02-03,Retained 30 Days
E011584,U03093,2025-01-13,Signup
E011585,U03093,2025-01-11,Email Verified
E011586,U03093,2025-01-15,Trial Started
E011587,U03094,2025-03-06,Signup
E011588,U03094,2025-03-08,Email Verified
E011589,U03094,2025-03-13,Trial Started
E011590,U03094,2025-03-09,Feature Used
E011591,U03094,2025-03-13,Subscription Purchased
E011592,U03094,2025-03-13,Retained 30 Days
E011593,U03095,2025-05-18,Signup
E011594,U03095,2025-05-18,Email Verified
E011595,U03096,2025-01-26,Signup
E011596,U03096,2025-01-29,Email Verified
E011597,U03096,2025-01-26,Trial Started
E011598,U03096,2025-01-30,Feature Used
E011599,U03096,2025-01-29,Subscription Purchased
E011600,U03097,2025-05-16,Signup
E011601,U03097,2025-05-20,Email Verified
E011602,U03097,2025-05-18,Trial Started
E011603,U03097,2025-05-23,Feature Used
E011604,U03097,2025-05-24,Subscription Purchased
E011605,U03097,2025-05-25,Retained 30 Days
E011606,U03098,2025-06-27,Signup
E011607,U03099,2025-03-25,Signup
E011608,U03100,2025-04-08,Signup
E011609,U03100,2025-04-08,Email Verified
E011610,U03100,2025-04-07,Trial Started
E011611,U03101,2025-03-19,Signup
E011612,U03102,2025-03-21,Signup
E011613,U03102,2025-03-24,Email Verified
E011614,U03102,2025-03-23,Trial Started
E011615,U03102,2025-03-27,Feature Used
E011616,U03102,2025-03-28,Subscription Purchased
E011617,U03103,2025-05-28,Signup
E011618,U03103,2025-05-30,Email Verified
E011619,U03103,2025-06-02,Trial Started
E011620,U03103,2025-05-31,Feature Used
E011621,U03103,2025-06-04,Subscription Purchased
E011622,U03103,2025-06-05,Retained 30 Days
E011623,U03104,2025-05-21,Signup
E011624,U03104,2025-05-24,Email Verified
E011625,U03104,2025-05-24,Trial Started
E011626,U03105,2025-01-31,Signup
E011627,U03105,2025-02-03,Email Verified
E011628,U03106,2025-02-05,Signup
E011629,U03106,2025-02-05,Email Verified
E011630,U03106,2025-02-08,Trial Started
E011631,U03107,2025-06-20,Signup
E011632,U03107,2025-06-23,Email Verified
E011633,U03107,2025-06-23,Trial Started
E011634,U03107,2025-06-25,Feature Used
E011635,U03107,2025-06-25,Subscription Purchased
E011636,U03108,2025-05-16,Signup
E011637,U03109,2025-06-09,Signup
E011638,U03109,2025-06-09,Email Verified
E011639,U03109,2025-06-13,Trial Started
E011640,U03109,2025-06-13,Feature Used
E011641,U03110,2025-04-03,Signup
E011642,U03110,2025-04-02,Email Verified
E011643,U03110,2025-04-07,Trial Started
E011644,U03110,2025-04-06,Feature Used
E011645,U03110,2025-04-07,Subscription Purchased
E011646,U03111,2025-03-29,Signup
E011647,U03111,2025-03-31,Email Verified
E011648,U03111,2025-03-31,Trial Started
E011649,U03111,2025-04-01,Feature Used
E011650,U03111,2025-04-04,Subscription Purchased
E011651,U03112,2025-03-13,Signup
E011652,U03112,2025-03-10,Email Verified
E011653,U03113,2025-04-21,Signup
E011654,U03113,2025-04-20,Email Verified
E011655,U03113,2025-04-22,Trial Started
E011656,U03113,2025-04-26,Feature Used
E011657,U03113,2025-04-24,Subscription Purchased
E011658,U03114,2025-04-05,Signup
E011659,U03115,2025-02-16,Signup
E011660,U03115,2025-02-20,Email Verified
E011661,U03116,2025-03-23,Signup
E011662,U03116,2025-03-26,Email Verified
E011663,U03116,2025-03-27,Trial Started
E011664,U03116,2025-03-26,Feature Used
E011665,U03116,2025-03-26,Subscription Purchased
E011666,U03116,2025-03-26,Retained 30 Days
E011667,U03117,2025-06-12,Signup
E011668,U03117,2025-06-10,Email Verified
E011669,U03117,2025-06-12,Trial Started
E011670,U03117,2025-06-13,Feature Used
E011671,U03117,2025-06-13,Subscription Purchased
E011672,U03118,2025-02-17,Signup
E011673,U03119,2025-04-16,Signup
E011674,U03119,2025-04-21,Email Verified
E011675,U03120,2025-05-27,Signup
E011676,U03120,2025-05-28,Email Verified
E011677,U03121,2025-01-12,Signup
E011678,U03121,2025-01-17,Email Verified
E011679,U03122,2025-04-24,Signup
E011680,U03122,2025-04-27,Email Verified
E011681,U03123,2025-01-08,Signup
E011682,U03124,2025-03-19,Signup
E011683,U03124,2025-03-17,Email Verified
E011684,U03124,2025-03-21,Trial Started
E011685,U03124,2025-03-19,Feature Used
E011686,U03125,2025-04-04,Signup
E011687,U03125,2025-04-03,Email Verified
E011688,U03125,2025-04-05,Trial Started
E011689,U03125,2025-04-08,Feature Used
E011690,U03125,2025-04-04,Subscription Purchased
E011691,U03126,2025-04-09,Signup
E011692,U03126,2025-04-07,Email Verified
E011693,U03126,2025-04-11,Trial Started
E011694,U03126,2025-04-12,Feature Used
E011695,U03126,2025-04-10,Subscription Purchased
E011696,U03127,2025-03-13,Signup
E011697,U03127,2025-03-12,Email Verified
E011698,U03127,2025-03-13,Trial Started
E011699,U03127,2025-03-15,Feature Used
E011700,U03127,2025-03-14,Subscription Purchased
E011701,U03128,2025-03-30,Signup
E011702,U03129,2025-01-17,Signup
E011703,U03129,2025-01-13,Email Verified
E011704,U03129,2025-01-16,Trial Started
E011705,U03129,2025-01-19,Feature Used
E011706,U03129,2025-01-18,Subscription Purchased
E011707,U03129,2025-01-19,Retained 30 Days
E011708,U03130,2025-06-14,Signup
E011709,U03130,2025-06-17,Email Verified
E011710,U03130,2025-06-16,Trial Started
E011711,U03130,2025-06-15,Feature Used
E011712,U03130,2025-06-18,Subscription Purchased
E011713,U03130,2025-06-17,Retained 30 Days
E011714,U03131,2025-05-31,Signup
E011715,U03131,2025-06-01,Email Verified
E011716,U03131,2025-06-05,Trial Started
E011717,U03131,2025-06-04,Feature Used
E011718,U03131,2025-06-08,Subscription Purchased
E011719,U03131,2025-06-08,Retained 30 Days
E011720,U03132,2025-05-14,Signup
E011721,U03132,2025-05-17,Email Verified
E011722,U03132,2025-05-17,Trial Started
E011723,U03132,2025-05-17,Feature Used
E011724,U03132,2025-05-18,Subscription Purchased
E011725,U03132,2025-05-17,Retained 30 Days
E011726,U03133,2025-03-30,Signup
E011727,U03133,2025-03-30,Email Verified
E011728,U03133,2025-04-01,Trial Started
E011729,U03133,2025-04-03,Feature Used
E011730,U03133,2025-04-06,Subscription Purchased
E011731,U03133,2025-04-04,Retained 30 Days
E011732,U03134,2025-06-15,Signup
E011733,U03134,2025-06-17,Email Verified
E011734,U03134,2025-06-18,Trial Started
E011735,U03134,2025-06-21,Feature Used
E011736,U03135,2025-03-12,Signup
E011737,U03135,2025-03-13,Email Verified
E011738,U03136,2025-01-21,Signup
E011739,U03136,2025-01-23,Email Verified
E011740,U03136,2025-01-26,Trial Started
E011741,U03136,2025-01-26,Feature Used
E011742,U03136,2025-01-24,Subscription Purchased
E011743,U03137,2025-05-18,Signup
E011744,U03137,2025-05-18,Email Verified
E011745,U03137,2025-05-21,Trial Started
E011746,U03137,2025-05-22,Feature Used
E011747,U03137,2025-05-21,Subscription Purchased
E011748,U03138,2025-05-04,Signup
E011749,U03138,2025-05-03,Email Verified
E011750,U03138,2025-05-05,Trial Started
E011751,U03138,2025-05-06,Feature Used
E011752,U03138,2025-05-11,Subscription Purchased
E011753,U03139,2025-05-07,Signup
E011754,U03139,2025-05-11,Email Verified
E011755,U03139,2025-05-12,Trial Started
E011756,U03139,2025-05-14,Feature Used
E011757,U03140,2025-04-07,Signup
E011758,U03141,2025-01-27,Signup
E011759,U03141,2025-01-31,Email Verified
E011760,U03141,2025-01-31,Trial Started
E011761,U03142,2025-04-12,Signup
E011762,U03142,2025-04-15,Email Verified
E011763,U03142,2025-04-16,Trial Started
E011764,U03142,2025-04-16,Feature Used
E011765,U03142,2025-04-17,Subscription Purchased
E011766,U03142,2025-04-18,Retained 30 Days
